"Title","SubTitle"
"Phase S11",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","1:58:33 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Phase S11"
"171.818182","-69.0451533978489"
"172.181819","-69.2292619985898"
"172.545455","-69.3911919138611"
"172.909091","-69.560518971308"
"173.272728","-69.732007222439"
"173.636364","-69.8848489770671"
"174","-70.0790644933046"
"174.363637","-70.2426049493357"
"174.727273","-70.3777225541636"
"175.09091","-70.5652998523381"
"175.454546","-70.7341251624111"
"175.818182","-70.9122108609065"
"176.181819","-71.0870231756615"
"176.545455","-71.2609366954001"
"176.909091","-71.4318764152302"
"177.272728","-71.6196453282634"
"177.636364","-71.7799981038416"
"178","-71.9475256267936"
"178.363637","-72.1274634480394"
"178.727273","-72.3110254436234"
"179.09091","-72.4794470667747"
"179.454546","-72.6591672087942"
"179.818182","-72.8393383676659"
"180.181819","-73.0186987585742"
"180.545455","-73.1992675208033"
"180.909091","-73.3975148994839"
"181.272728","-73.5600487432435"
"181.636364","-73.7461650609006"
"182","-73.9040526362647"
"182.363637","-74.0888925971249"
"182.727273","-74.2206725442272"
"183.09091","-74.4516834147121"
"183.454546","-74.6473484671904"
"183.818182","-74.7894270239068"
"184.181819","-74.9628628625218"
"184.545455","-75.1633781758916"
"184.909091","-75.3288444619646"
"185.272728","-75.5166532201391"
"185.636364","-75.6780372309733"
"186","-75.8525692812186"
"186.363637","-76.0241833334129"
"186.727273","-76.2024882215982"
"187.09091","-76.3536938893237"
"187.454546","-76.5614883827199"
"187.818182","-76.7461299654945"
"188.181819","-76.8958980152685"
"188.545455","-77.0758206074305"
"188.909091","-77.2589128895846"
"189.272728","-77.4253148595675"
"189.636364","-77.5958434169595"
"190","-77.7803872795152"
"190.363637","-77.9592911890475"
"190.727273","-78.12885597674"
"191.09091","-78.2904891595305"
"191.454546","-78.4737302141189"
"191.818182","-78.6520458206192"
"192.181819","-78.825511009579"
"192.545455","-78.9884770359049"
"192.909091","-79.1781474645834"
"193.272728","-79.3485168841755"
"193.636364","-79.5244220137007"
"194","-79.691128424844"
"194.363637","-79.8705941646977"
"194.727273","-80.0719492655437"
"195.09091","-80.215478889169"
"195.454546","-80.3740586858357"
"195.818182","-80.5762192223551"
"196.181819","-80.7194268360419"
"196.545455","-80.9425362532961"
"196.909091","-81.0632542318559"
"197.272728","-81.2676104955039"
"197.636364","-81.4317498226717"
"198","-81.6116157960616"
"198.363637","-81.7940369129865"
"198.727273","-81.9399927108781"
"199.09091","-82.0999436492757"
"199.454546","-82.2860603089094"
"199.818182","-82.4424969222257"
"200.181819","-82.6159619847693"
"200.545455","-82.7909332519509"
"200.909091","-82.9715666080675"
"201.272728","-83.1696862251551"
"201.636364","-83.345061844706"
"202","-83.524854395164"
"202.363637","-83.7002479591106"
"202.727273","-83.874418002111"
"203.09091","-84.0329181572296"
"203.454546","-84.225035799966"
"203.818182","-84.3966244940875"
"204.181819","-84.5768933410242"
"204.545455","-84.7734827794643"
"204.909091","-84.9528280571811"
"205.272728","-85.120702625167"
"205.636364","-85.3112170704816"
"206","-85.4993001675229"
"206.363637","-85.6848705156584"
"206.727273","-85.8474987575796"
"207.09091","-86.0602418506025"
"207.454546","-86.2101993140027"
"207.818182","-86.4058036154147"
"208.181819","-86.5866750612753"
"208.545455","-86.7532861327908"
"208.909091","-86.9509850277271"
"209.272728","-87.1307607896765"
"209.636364","-87.3166787684061"
"210","-87.4751529337422"
"210.363637","-87.6746042231963"
"210.727273","-87.8354725454026"
"211.09091","-88.0177554834019"
"211.454546","-88.1924257072008"
"211.818182","-88.3946736722116"
"212.181819","-88.5569757316105"
"212.545455","-88.7315981983104"
"212.909091","-88.9283561021787"
"213.272728","-89.1106430910365"
"213.636364","-89.2609586314832"
"214","-89.4602113493222"
"214.363637","-89.6308867408741"
"214.727273","-89.8195825861499"
"215.09091","-90.0148497847619"
"215.454546","-90.1888002647437"
"215.818182","-90.3583974881196"
"216.181819","-90.5438408362559"
"216.545455","-90.7360172214466"
"216.909091","-90.8894047057055"
"217.272728","-91.0991566012762"
"217.636364","-91.2478548257249"
"218","-91.4590572206157"
"218.363637","-91.623171175596"
"218.727273","-91.7913664274241"
"219.09091","-91.9892529006098"
"219.454546","-92.1805359550992"
"219.818182","-92.3372415359794"
